Open Time,Open,High,Low,Close
2024-01-18 01:00:00,0.00000118,0.00014750,0.00000118,0.00005256
2024-01-19 01:00:00,0.00005257,0.00006188,0.00005088,0.00005535
2024-01-20 01:00:00,0.00005541,0.00005952,0.00005181,0.00005449
2024-01-21 01:00:00,0.00005429,0.00006468,0.00005229,0.00006423
2024-01-22 01:00:00,0.00006409,0.00006745,0.00005688,0.00006169
2024-01-23 01:00:00,0.00006156,0.00006643,0.00005665,0.00006589
2024-01-24 01:00:00,0.00006578,0.00008187,0.00006246,0.00008116
2024-01-25 01:00:00,0.00008103,0.00008326,0.00007112,0.00007446
2024-01-26 01:00:00,0.00007455,0.00008388,0.00007069,0.00008323
2024-01-27 01:00:00,0.00008332,0.00009267,0.00007964,0.00008559
2024-01-28 01:00:00,0.00008567,0.00009244,0.00008009,0.00008255
2024-01-29 01:00:00,0.00008264,0.00009030,0.00008205,0.00008557
2024-01-30 01:00:00,0.00008556,0.00008770,0.00007750,0.00007855
2024-01-31 01:00:00,0.00007847,0.00008064,0.00007053,0.00007112
2024-02-01 01:00:00,0.00007122,0.00007486,0.00006873,0.00007044
2024-02-02 01:00:00,0.00007044,0.00007182,0.00006845,0.00007023
2024-02-03 01:00:00,0.00007009,0.00007109,0.00006624,0.00006689
2024-02-04 01:00:00,0.00006672,0.00006682,0.00006115,0.00006145
2024-02-05 01:00:00,0.00006148,0.00006595,0.00005883,0.00006391
2024-02-06 01:00:00,0.00006374,0.00006374,0.00005978,0.00006002
2024-02-07 01:00:00,0.00006002,0.00006439,0.00005904,0.00006232
2024-02-08 01:00:00,0.00006207,0.00006663,0.00005981,0.00005984
2024-02-09 01:00:00,0.00005987,0.00006093,0.00005777,0.00005918
2024-02-10 01:00:00,0.00005952,0.00006313,0.00005917,0.00005918
2024-02-11 01:00:00,0.00005936,0.00006287,0.00005885,0.00005900
2024-02-12 01:00:00,0.00005885,0.00005959,0.00005576,0.00005748
2024-02-13 01:00:00,0.00005751,0.00005829,0.00005442,0.00005550
2024-02-14 01:00:00,0.00005569,0.00006075,0.00005493,0.00006017
2024-02-15 01:00:00,0.00006009,0.00006044,0.00005680,0.00005760
2024-02-16 01:00:00,0.00005772,0.00005903,0.00005559,0.00005690
2024-02-17 01:00:00,0.00005699,0.00005790,0.00005451,0.00005635
2024-02-18 01:00:00,0.00005637,0.00006002,0.00005599,0.00005713
2024-02-19 01:00:00,0.00005715,0.00006269,0.00005706,0.00006053
2024-02-20 01:00:00,0.00006054,0.00006183,0.00005718,0.00005973
2024-02-21 01:00:00,0.00005961,0.00006309,0.00005759,0.00006165
2024-02-22 01:00:00,0.00006186,0.00006737,0.00005958,0.00006311
2024-02-23 01:00:00,0.00006324,0.00006484,0.00005789,0.00005844
2024-02-24 01:00:00,0.00005856,0.00005914,0.00005459,0.00005746
2024-02-25 01:00:00,0.00005742,0.00005888,0.00005668,0.00005688
2024-02-26 01:00:00,0.00005679,0.00005921,0.00005465,0.00005581
2024-02-27 01:00:00,0.00005587,0.00005621,0.00004986,0.00005095
2024-02-28 01:00:00,0.00005097,0.00005206,0.00003537,0.00004296
2024-02-29 01:00:00,0.00004295,0.00004627,0.00004216,0.00004348
2024-03-01 01:00:00,0.00004359,0.00004527,0.00004329,0.00004470
2024-03-02 01:00:00,0.00004453,0.00004704,0.00004427,0.00004691
2024-03-03 01:00:00,0.00004700,0.00004891,0.00004360,0.00004503
2024-03-04 01:00:00,0.00004495,0.00004546,0.00003995,0.00004013
2024-03-05 01:00:00,0.00004016,0.00004717,0.00003927,0.00004403
2024-03-06 01:00:00,0.00004394,0.00004764,0.00004368,0.00004764
2024-03-07 01:00:00,0.00004765,0.00005453,0.00004631,0.00005188
2024-03-08 01:00:00,0.00005189,0.00005460,0.00004786,0.00005181
2024-03-09 01:00:00,0.00005202,0.00005472,0.00005100,0.00005227
2024-03-10 01:00:00,0.00005219,0.00005305,0.00004851,0.00005070
2024-03-11 01:00:00,0.00005070,0.00005536,0.00004868,0.00005349
2024-03-12 01:00:00,0.00005346,0.00005711,0.00005010,0.00005503
2024-03-13 01:00:00,0.00005503,0.00005625,0.00005080,0.00005116
2024-03-14 01:00:00,0.00005130,0.00005243,0.00004759,0.00005033
2024-03-15 01:00:00,0.00005044,0.00005086,0.00004529,0.00004814
2024-03-16 01:00:00,0.00004792,0.00005093,0.00004482,0.00004700
2024-03-17 01:00:00,0.00004704,0.00004742,0.00004520,0.00004663
2024-03-18 01:00:00,0.00004651,0.00004734,0.00004269,0.00004305
2024-03-19 01:00:00,0.00004305,0.00004674,0.00004020,0.00004455
2024-03-20 01:00:00,0.00004462,0.00004559,0.00004284,0.00004483
2024-03-21 01:00:00,0.00004481,0.00004794,0.00004456,0.00004767
2024-03-22 01:00:00,0.00004746,0.00004795,0.00004598,0.00004701
2024-03-23 01:00:00,0.00004709,0.00004738,0.00004623,0.00004623
2024-03-24 01:00:00,0.00004653,0.00004694,0.00004546,0.00004571
2024-03-25 01:00:00,0.00004575,0.00004759,0.00004497,0.00004566
2024-03-26 01:00:00,0.00004558,0.00004801,0.00004424,0.00004525
2024-03-27 01:00:00,0.00004527,0.00004649,0.00004434,0.00004444
2024-03-28 01:00:00,0.00004438,0.00004547,0.00004288,0.00004483
2024-03-29 01:00:00,0.00004478,0.00004515,0.00004293,0.00004350
